porosite,permeabilite
0.900536827000819,94.3377071319208
0.893431173341201,68.1960652926984
0.905631979728591,93.3235654182076
0.911385238150817,77.4971936756553
0.909091644945545,95.1806062373484
0.902980751114184,83.1165295407052
0.890251457499016,121.974807138898
0.900042291062009,95.3454286359525
0.885240358879428,103.263408780388
0.887663521768702,91.887490901407
0.901971114063717,91.3616551636225
0.902845222365084,102.1339424655
0.903456291514559,76.8216107758316
0.916082760284874,98.1732562879732
0.879187806530357,87.1067959317703
0.903295445691169,101.315035373135
0.9137559246789,69.9639598547852
0.90819476742874,74.5836305569911
0.888677471951935,75.0995116817891
0.897689301531156,86.4717527899517
0.907866436954025,68.9120041303852
0.908361260757465,82.9883926341961
0.896593434295364,49.668473075691
0.904393652022351,95.6912777664948
0.909536002250246,67.2003929938376
0.89479245245004,66.8155712481516
0.903687175942327,88.0138138757721
0.894207811144335,72.5544989007675
0.901533560324808,63.3727664479494
0.897877783603979,85.5199286066842
0.900288877343694,75.5429690466486
0.892444843170694,60.4703619031738
0.888306091034876,81.953338939594
0.91717236730149,69.1058896221496
0.89991565711189,66.8726261370999
0.899052141414384,71.0162835066021
0.898937551382135,103.501469078974
0.894533164511267,56.6574440326181
0.896271247572969,42.7599607658015
0.896149531378216,72.2080938071906
0.892009770727538,41.4237584643557
0.891814307954111,97.4711355910992
0.926120412485,90.7582237536859
0.918703069081198,88.1542364836934
0.904208660212381,63.1417660571225
0.895827114931498,77.7000348425506
0.903116923590773,66.5685018302411
0.897228129135975,111.033121333685
0.895404245686902,81.0788009442771
0.91107756617234,69.6584241927819
0.90213688262903,88.8220876914028
0.903555204694692,92.7016362567781
0.898222248706408,82.3318370995575
0.91214599577176,85.1725774567639
0.898802141716743,79.2953037260079
0.897591291072303,91.53542428412
0.891347917905859,93.1364134437246
0.91354074711333,92.7583750541356
0.906587513754885,73.2911521691637
0.899415345615519,79.4878051614092
0.899706549366162,114.819501244906
0.889138509163108,73.5326323456506
0.901027673984104,94.5072291785795
0.910999087551689,86.2850323316581
0.891716129731104,82.5330976724249
0.897031511227476,74.4995201530567
0.903341611882128,89.9085872092632
0.909889449664494,79.1183021993969
0.902788590535096,77.3965143345126
0.895110833983228,81.2902532246372
0.912645907422313,59.4441558912474
0.896426560159475,85.3883133770392
0.912761641500524,79.5522332002244
0.896708436762183,80.1065991586551
0.89290717892113,87.8456133651018
0.892097145295214,57.9038826071887
0.905398150925924,75.1770218433191
0.903963829081861,78.0223806466114
0.902516770340652,58.5001667829676
0.897377848984877,105.229210848074
0.902234062472948,90.7338631989701
0.90709103352243,76.0450003838325
0.887979589283592,112.694172866893
0.901800700454732,90.3501162979215
0.902448990561814,74.1059024502458
0.902377728748577,84.9686783840294
0.910458730090806,100.296641769433
0.901327074743071,106.164849903258
0.909724497052894,76.6572480813271
0.899852630396286,78.7291175705046
0.883964511216968,109.297347672377
0.889397658509215,74.8112277897404
0.900642900920564,74.3280409500904
0.893865000800066,81.73475810221
0.890745219274987,71.584616308873
0.882371305856645,81.6214756989834
0.894982118008221,61.9761552222488
0.893399654233089,83.9042663927216
0.892368702599882,94.8213202808079
